cycle_id,sample_id,cooler_condition,valve_condition,pump_leakage,accumulator_pressure,stable_flag,is_stable_cycle,is_healthy,num_degraded_components,degraded_components,is_single_component_fault,fault_subsystem,fault_label,subsystem_label,condition_type
275,275,3,90,1,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
276,276,3,90,1,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
277,277,3,90,1,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
278,278,3,90,1,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
279,279,3,90,1,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
280,280,3,90,1,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
281,281,3,90,1,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
282,282,3,90,1,130,0,1,0,3,Cooler|Valve|Pump,0,,multi_component,multi_component,multi_component_degraded
283,283,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
284,284,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
285,285,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
286,286,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
287,287,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
288,288,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
289,289,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
290,290,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
291,291,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
292,292,3,100,1,130,0,1,0,2,Cooler|Pump,0,,multi_component,multi_component,multi_component_degraded
293,293,3,100,0,130,1,0,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
294,294,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
295,295,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
296,296,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
297,297,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
298,298,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
299,299,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
300,300,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
301,301,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
302,302,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
303,303,3,73,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
304,304,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
305,305,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
306,306,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
307,307,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
308,308,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
309,309,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
310,310,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
311,311,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
312,312,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
313,313,3,80,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
314,314,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
315,315,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
316,316,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
317,317,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
318,318,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
319,319,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
320,320,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
321,321,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
322,322,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
323,323,3,90,0,130,0,1,0,2,Cooler|Valve,0,,multi_component,multi_component,multi_component_degraded
324,324,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
325,325,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
326,326,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
327,327,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
328,328,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
329,329,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
330,330,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
331,331,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
332,332,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
333,333,3,100,0,130,0,1,0,1,Cooler,1,Cooler,Cooler,cooler,single_component_degraded
334,334,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
335,335,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
336,336,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
337,337,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
338,338,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
339,339,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
340,340,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
341,341,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
342,342,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
343,343,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
344,344,3,100,2,115,1,0,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
345,345,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
346,346,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
347,347,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
348,348,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
349,349,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
350,350,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
351,351,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
352,352,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
353,353,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
354,354,3,73,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
355,355,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
356,356,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
357,357,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
358,358,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
359,359,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
360,360,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
361,361,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
362,362,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
363,363,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
364,364,3,80,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
365,365,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
366,366,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
367,367,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
368,368,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
369,369,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
370,370,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
371,371,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
372,372,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
373,373,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
374,374,3,90,2,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
375,375,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
376,376,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
377,377,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
378,378,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
379,379,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
380,380,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
381,381,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
382,382,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
383,383,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
384,384,3,100,2,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
385,385,3,100,1,115,1,0,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
386,386,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
387,387,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
388,388,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
389,389,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
390,390,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
391,391,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
392,392,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
393,393,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
394,394,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
395,395,3,73,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
396,396,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
397,397,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
398,398,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
399,399,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
400,400,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
401,401,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
402,402,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
403,403,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
404,404,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
405,405,3,80,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
406,406,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
407,407,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
408,408,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
409,409,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
410,410,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
411,411,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
412,412,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
413,413,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
414,414,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
415,415,3,90,1,115,0,1,0,4,Cooler|Valve|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
416,416,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
417,417,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
418,418,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
419,419,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
420,420,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
421,421,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
422,422,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
423,423,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
424,424,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
425,425,3,100,1,115,0,1,0,3,Cooler|Pump|Accumulator,0,,multi_component,multi_component,multi_component_degraded
426,426,3,100,0,115,1,0,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
427,427,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
428,428,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
429,429,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
430,430,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
431,431,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
432,432,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
433,433,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
434,434,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
435,435,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
436,436,3,73,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
437,437,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
438,438,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
439,439,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
440,440,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
441,441,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
442,442,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
443,443,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
444,444,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
445,445,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
446,446,3,80,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
447,447,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
448,448,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
449,449,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
450,450,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
451,451,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
452,452,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
453,453,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
454,454,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
455,455,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
456,456,3,90,0,115,0,1,0,3,Cooler|Valve|Accumulator,0,,multi_component,multi_component,multi_component_degraded
457,457,3,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
458,458,3,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
459,459,3,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
460,460,3,100,0,115,0,1,0,2,Cooler|Accumulator,0,,multi_component,multi_component,multi_component_degraded
